,BranchCode,LoanTerm,Gender,HomeType,FamilyMember,TotalWealth,PrincipalLoan,Frequency,PurposeCode,Self_Employed,DFS_Status,Deposit,Withdrawal,Balance,duedays,DueType,LoanStatus,Unnamed: 17,Unnamed: 18,Unnamed: 19
974,80,2,0,2,3,21,60000,2,10.63,2,1,0,0,0,0,2,0,,,
975,80,1,0,2,3,21,200000,0,1.5,2,1,0,0,0,0,2,0,,,
976,80,2,0,3,3,21,200000,0,5.152,2,0,0,0,0,0,2,0,,,
977,80,1,0,3,3,21,200000,0,1.21,2,0,0,0,0,0,2,0,,,
978,80,2,0,3,3,21,200000,0,1.152,2,1,0,0,0,30,4,0,,,
979,80,1,0,3,3,21,100000,2,1.152,2,1,0,0,0,30,4,0,,,
980,80,2,0,3,3,21,60000,2,1.64,2,1,0,0,0,0,2,0,,,
981,80,3,0,3,3,21,80000,2,1.29,2,1,0,0,0,0,2,0,,,
982,80,3,0,3,3,21,60000,2,1.29,2,1,0,0,0,0,2,0,,,
983,80,2,0,3,3,21,50000,2,1.29,2,1,0,0,0,0,2,0,,,
984,80,2,0,2,3,21,50000,2,1.156,2,1,0,0,0,0,2,0,,,
985,80,3,0,2,3,21,50000,2,1.156,2,1,0,0,0,0,2,0,,,
986,80,1,0,2,3,21,40000,2,1.66,2,1,0,0,0,0,2,0,,,
987,80,2,0,0,3,34,30000,2,1.139,2,1,0,0,0,0,2,0,,,
988,80,1,0,0,3,34,80000,2,1.152,2,1,0,0,0,0,2,0,,,
989,80,1,0,0,3,34,70000,2,10.77,2,1,0,0,0,0,2,0,,,
990,80,1,0,1,3,21,40000,2,9.115,2,1,0,0,0,0,2,0,,,
991,80,1,0,1,3,21,20000,2,10.201,2,1,0,0,0,0,2,0,,,
992,80,1,0,3,2,21,50000,2,1.1,2,1,0,0,0,0,2,0,,,
993,80,2,0,3,2,21,50000,2,1.1,2,1,0,0,0,0,2,0,,,
994,80,1,0,0,3,21,100000,0,10.63,2,1,0,0,0,0,2,0,,,
995,80,2,0,2,3,21,200000,0,5.16,2,1,0,0,0,30,4,0,,,
996,80,1,0,0,5,21,100000,2,10.143,2,1,0,0,0,0,2,0,,,
997,80,1,0,0,5,21,75000,2,1.197,2,1,0,0,0,0,2,0,,,
998,80,3,0,3,3,1,80000,2,1.1,2,1,0,0,0,0,2,0,,,
999,80,1,0,3,3,1,50000,2,9.88,2,1,0,0,0,0,2,0,,,
1000,80,2,0,3,3,1,70000,2,1.197,2,1,0,0,0,0,2,0,,,
1001,80,2,0,2,3,21,20000,2,1.152,2,1,0,0,0,0,2,0,,,
1002,80,2,0,1,3,1,40000,2,10.164,2,1,0,0,0,0,2,0,,,
1003,80,1,0,2,3,21,20000,2,1.64,2,1,11000,0,11223,7,4,0,,,
1004,80,2,0,2,3,21,50000,2,1.195,2,1,11000,0,11223,7,4,0,,,
1005,80,3,0,3,3,58,60000,2,1.29,2,1,0,0,0,686,0,0,,,
1006,80,2,0,3,3,58,40000,2,1.64,2,1,0,0,0,686,0,0,,,
1007,80,1,0,3,3,21,60000,2,1.29,2,1,23600,0,24316,273,1,0,,,
1008,80,2,0,3,4,1,200000,0,5.152,2,0,0,0,0,753,0,0,,,
1009,80,2,0,2,2,21,30000,2,1.156,2,1,0,0,0,0,2,0,,,
1010,80,1,0,2,4,1,150000,0,1.77,2,0,10000,0,10039,90,3,0,,,
1011,80,6,1,0,3,21,400000,0,1.77,3,0,0,0,0,0,2,0,,,
1012,80,5,1,0,3,21,300000,0,5.195,3,0,0,0,0,0,2,0,,,
1013,80,2,0,0,5,47,500000,0,5.152,2,0,0,0,0,480,0,0,,,
1014,80,1,0,2,5,46,75000,2,10.132,2,1,25500,0,26139,0,2,1,,,
1015,80,2,0,2,5,46,100000,2,10.143,2,1,25500,0,26139,0,2,1,,,
1016,80,2,0,1,6,46,200000,0,1.5,2,1,3400,0,3472,0,2,1,,,
1017,80,1,0,1,6,46,60000,2,1.197,2,1,3400,0,3472,0,2,1,,,
1018,80,1,0,0,5,1,30000,2,10.201,2,1,600,0,601,0,2,1,,,
1019,80,1,0,2,5,1,50000,2,10.96,2,1,26000,0,27524,0,2,1,,,
1020,80,1,0,3,5,1,100000,0,1.5,2,0,4000,0,4000,0,2,1,,,
1021,80,2,0,1,5,1,30000,2,10.143,2,1,3200,0,3261,0,2,1,,,
1022,80,1,0,1,5,1,15000,2,10.132,2,1,3200,0,3261,0,2,1,,,
1023,80,1,0,2,5,1,70000,2,1.44,2,1,19000,0,19113,0,2,1,,,
1024,80,2,0,2,5,1,100000,2,1.156,2,1,19000,0,19113,0,2,1,,,
1025,80,3,0,2,5,1,150000,0,1.5,2,1,19000,0,19113,0,2,1,,,
1026,80,2,0,3,5,1,200000,0,1.1,2,1,11000,0,11458,0,2,1,,,
1027,80,1,0,3,5,1,100000,0,1.1,2,1,11000,0,11458,0,2,1,,,
1028,80,1,0,3,5,1,100000,0,1.5,2,1,12000,0,12123,0,2,1,,,
1029,80,2,0,3,5,1,100000,0,1.152,2,1,6500,0,6586,0,2,1,,,
1030,80,3,0,3,5,1,200000,0,5.152,2,1,6500,0,6586,0,2,1,,,
1031,80,1,0,0,2,46,20000,2,9.88,2,1,2000,0,2058,0,2,1,,,
1032,80,1,0,0,2,46,20000,2,1.5,2,1,2000,0,2058,0,2,1,,,
1033,80,3,0,3,4,46,100000,2,1.1,2,1,23000,0,24086,0,2,1,,,
1034,80,2,0,3,4,46,80000,2,1.1,2,1,23000,0,24086,0,2,1,,,
1035,80,1,0,3,4,1,200000,0,1.5,2,0,13000,0,13231,0,2,1,,,
1036,80,1,0,3,4,1,100000,0,5.152,2,0,13000,0,13231,0,2,1,,,
1037,80,2,0,3,5,1,100000,2,1.152,2,1,7000,0,7086,0,2,1,,,
1038,80,4,0,3,5,1,200000,2,1.77,2,1,7000,0,7086,0,2,1,,,
1039,80,3,0,3,5,1,100000,2,1.1,2,1,7000,0,7086,0,2,1,,,
1040,80,2,0,2,4,1,60000,2,1.152,2,1,1000,0,1004,0,2,1,,,
1041,80,3,0,2,4,1,60000,2,1.1,2,1,1000,0,1004,0,2,1,,,
1042,80,1,0,3,3,1,20000,2,9.89,2,1,200,0,200,0,2,1,,,
1043,80,2,0,3,3,1,100000,2,10.54,2,1,200,0,200,0,2,1,,,
1044,80,1,0,3,3,1,100000,2,11.63,2,1,200,0,200,0,2,1,,,
1045,80,1,0,3,3,1,100000,2,1.21,2,1,200,0,200,0,2,1,,,
1046,80,1,0,3,13,1,10000,2,10.77,2,1,100,0,100,0,2,1,,,
1047,80,1,0,3,4,46,50000,2,10.132,2,1,2500,0,2500,0,2,1,,,
1048,80,2,0,3,4,46,30000,2,10.201,2,1,2500,0,2500,0,2,1,,,
1049,80,2,0,3,4,46,20000,2,9.186,2,1,2500,0,2500,0,2,1,,,
1050,80,1,0,3,4,46,50000,2,9.88,2,1,2500,0,2500,0,2,1,,,
1051,80,3,0,3,3,1,100000,2,1.5,2,1,12000,0,12123,0,2,1,,,
1052,80,2,0,3,3,1,100000,2,5.193,2,1,12000,0,12123,0,2,1,,,
1053,80,1,0,3,4,1,10000,2,1.195,2,1,3650,0,3741,0,2,1,,,
1054,80,1,0,3,4,1,10000,2,9.186,2,1,3650,0,3741,0,2,1,,,
1055,80,2,0,3,3,1,400000,0,5.152,3,1,18000,0,18049,0,2,1,,,
1056,80,1,0,3,3,1,26884,0,1.224,3,1,18000,0,18049,0,2,1,,,
1057,80,1,0,3,3,1,200000,0,5.152,3,1,18000,0,18049,0,2,1,,,
1058,80,1,0,0,2,1,50000,2,9.186,2,1,8000,0,8136,0,2,1,,,
1059,80,2,0,0,2,1,100000,2,1.156,2,1,8000,0,8136,0,2,1,,,
1060,80,1,0,0,2,1,70000,2,1.156,2,1,8000,0,8136,0,2,1,,,
1061,80,1,0,3,2,1,50000,2,10.33,2,1,1000,0,1000,0,2,1,,,
1062,80,1,0,3,2,1,43616,0,1.224,2,1,9500,0,9532,0,2,1,,,
1063,80,2,0,0,2,1,200000,0,1.152,2,1,11000,0,11082,0,2,1,,,
1064,80,1,0,3,3,1,10000,2,10.103,2,0,2250,0,2265,0,2,1,,,
1065,80,2,0,3,4,13,200000,0,5.152,2,1,15000,0,15372,0,2,1,,,
1066,80,1,0,1,5,1,150000,0,1.5,2,1,11000,0,11391,0,2,1,,,
1067,80,1,0,1,5,1,100000,2,11.63,2,1,11000,0,11391,0,2,1,,,
1068,80,2,0,3,6,46,70000,2,1.152,2,1,10400,0,10420,0,2,1,,,
1069,80,1,0,3,6,46,50000,2,1.152,2,1,10400,0,10420,0,2,1,,,
1070,80,3,0,3,6,46,100000,2,1.21,2,1,10400,0,10420,0,2,1,,,
1071,80,1,0,3,6,46,30000,2,9.88,2,1,2800,0,2857,0,2,1,,,
1072,80,2,0,3,6,46,80000,2,1.91,2,1,2800,0,2857,0,2,1,,,
1073,80,3,0,1,4,1,80000,2,1.61,2,1,3350,0,3395,0,2,1,,,
1074,80,2,0,1,4,1,50000,2,1.152,2,1,3350,0,3395,0,2,1,,,
1075,80,1,0,3,3,1,100000,2,1.5,2,0,15000,0,15150,0,2,1,,,
1076,80,1,0,2,3,1,30000,2,10.132,2,1,3300,0,3370,0,2,1,,,
1077,80,2,0,2,3,1,60000,2,10.164,2,1,3300,0,3370,0,2,1,,,
1078,80,1,0,0,3,46,60000,2,1.152,2,1,6500,0,6599,0,2,1,,,
1079,80,1,0,0,3,46,50000,2,9.186,2,1,6500,0,6599,0,2,1,,,
1080,80,2,0,0,3,46,50000,2,1.152,2,1,6500,0,6599,0,2,1,,,
1081,80,1,0,3,3,46,100000,2,1.5,2,1,10500,0,10936,0,2,1,,,
1082,80,3,0,3,3,46,60000,2,1.1,2,1,500,0,500,0,2,1,,,
1083,80,2,0,3,3,46,50000,2,1.77,2,1,500,0,500,0,2,1,,,
1084,80,2,0,1,3,1,100000,2,10.201,2,1,7300,0,7486,0,2,1,,,
1085,80,1,0,1,3,1,100000,2,10.33,2,1,7300,0,7486,0,2,1,,,
1086,80,1,0,1,4,46,100000,2,1.169,2,1,13500,0,14317,0,2,1,,,
1087,80,2,0,1,4,46,100000,2,1.163,2,1,13500,0,14317,0,2,1,,,
1088,80,1,0,3,2,55,20000,2,9.88,2,1,13300,0,13732,0,2,1,,,
1089,80,2,0,3,2,55,30000,2,1.152,2,1,13300,0,13732,0,2,1,,,
1090,80,1,0,3,2,55,20000,2,1.64,2,1,13300,0,13732,0,2,1,,,
1091,80,1,0,3,7,46,30000,2,9.89,2,1,29035,750,29716,0,2,1,,,
1092,80,1,0,3,7,46,40000,2,1.1,2,1,29035,750,29716,0,2,1,,,
1093,80,1,0,2,5,55,30000,2,5.133,2,1,79635,0,81479,0,2,1,,,
1094,80,3,0,2,5,55,100000,0,1.5,2,1,79635,0,81479,0,2,1,,,
1095,80,2,0,2,5,55,150000,0,1.77,2,1,79635,0,81479,0,2,1,,,
1096,80,1,0,3,5,1,20000,2,1.152,2,1,10163,4000,6472,0,2,1,,,
1097,80,1,0,3,5,1,30000,2,10.201,2,1,10163,4000,6472,0,2,1,,,
1098,80,1,0,3,5,1,20000,2,9.88,2,1,10163,4000,6472,0,2,1,,,
1099,80,1,0,0,3,62,160000,0,5.29,2,1,225738,126500,103538,0,2,1,,,
1100,80,1,0,3,3,10,50000,2,1.156,2,1,16865,7000,10591,0,2,1,,,
1101,80,3,0,3,3,10,100000,2,1.156,2,1,16865,7000,10591,0,2,1,,,
1102,80,2,0,3,3,10,60000,2,1.156,2,1,16865,7000,10591,0,2,1,,,
1103,80,1,0,0,3,21,30000,2,1.18,2,1,15953,0,16860,0,2,1,,,
1104,80,1,0,2,2,21,50000,2,10.33,2,1,55250,43000,13434,0,2,1,,,
1105,80,1,0,2,2,21,40000,2,9.186,2,1,55250,43000,13434,0,2,1,,,
1106,80,1,0,3,4,46,50000,2,10.132,2,1,19995,11000,9876,0,2,1,,,
1107,80,1,0,3,4,46,60000,2,1.5,2,1,19995,11000,9876,0,2,1,,,
1108,80,1,0,2,3,1,100000,2,1.203,2,1,65300,51000,15519,0,2,1,,,
1109,80,3,0,2,3,1,100000,2,1.43,2,1,65300,51000,15519,0,2,1,,,
1110,80,2,0,2,3,1,100000,2,1.43,2,1,65300,51000,15519,0,2,1,,,
1111,80,3,0,0,3,21,50000,2,1.29,2,1,8975,3500,5562,0,2,1,,,
1112,80,2,0,0,3,21,30000,2,1.29,2,1,8975,3500,5562,0,2,1,,,
1113,80,1,0,0,3,21,20000,2,1.64,2,1,8975,3500,5562,0,2,1,,,
1114,80,2,0,3,3,39,100000,2,1.76,2,1,40002,8000,34411,0,2,1,,,
1115,80,1,0,3,3,39,100000,2,5.76,2,1,40002,8000,34411,0,2,1,,,
1116,80,1,0,3,3,39,80000,2,1.179,2,1,40002,8000,34411,0,2,1,,,
1117,80,1,0,0,2,47,20000,2,1.205,2,1,11675,4000,7935,0,2,1,,,
1118,80,1,0,3,3,60,60000,2,1.5,2,1,12125,6081,6240,0,2,1,,,
1119,80,1,0,3,3,60,50000,2,10.132,2,1,12125,6081,6240,0,2,1,,,
1120,80,2,0,3,3,60,100000,2,10.143,2,1,12125,6081,6240,0,2,1,,,
1121,80,1,0,0,3,18,100000,2,1.156,2,0,15015,9000,6426,0,2,1,,,
1122,80,1,0,0,3,18,100000,2,10.63,2,0,15015,9000,6426,0,2,1,,,
1123,80,1,0,1,3,39,200000,0,1.5,2,0,57755,0,61034,0,2,1,,,
1124,80,3,0,1,5,1,60000,2,10.55,2,1,8600,3881,4921,0,2,1,,,
1125,80,1,0,1,5,1,40000,2,10.166,2,1,8600,3881,4921,0,2,1,,,
1126,80,2,0,1,5,1,80000,2,10.158,2,1,8600,3881,4921,0,2,1,,,
1127,80,1,0,3,3,21,20000,2,1.1,2,1,7985,0,8354,0,2,1,,,
1128,80,3,0,3,3,21,50000,2,1.29,2,1,7985,0,8354,0,2,1,,,
1129,80,2,0,3,3,21,40000,2,1.1,2,1,7985,0,8354,0,2,1,,,
1130,80,2,0,3,3,18,70000,2,1.197,2,1,10493,4014,6653,0,2,1,,,
1131,80,1,0,3,3,18,40000,2,1.1,2,1,10493,4014,6653,0,2,1,,,
1132,80,4,0,3,3,18,100000,2,1.197,2,1,10493,4014,6653,0,2,1,,,
1133,80,3,0,3,3,18,16917,0,1.224,2,1,10493,4014,6653,0,2,1,,,
1134,80,1,0,3,3,1,50000,2,10.55,2,1,3530,2265,1313,0,2,1,,,
1135,80,1,0,3,3,46,30000,2,9.88,2,1,8986,3783,5406,0,2,1,,,
1136,80,1,0,3,3,46,40000,2,1.77,2,1,8986,3783,5406,0,2,1,,,
1137,80,1,0,2,3,14,200000,0,1.152,2,1,45975,0,47654,0,2,1,,,
1138,80,1,0,2,3,14,200000,0,1.152,2,1,45975,0,47654,0,2,1,,,
1139,80,1,0,2,4,60,150000,0,1.152,2,1,35375,0,37021,0,2,1,,,
1140,80,1,0,2,4,60,100000,0,1.152,2,1,35375,0,37021,0,2,1,,,
1141,80,1,0,3,5,62,50000,2,1.152,2,1,27665,20000,8354,0,2,1,,,
1142,80,2,0,3,5,62,50000,2,1.139,2,1,27665,20000,8354,0,2,1,,,
1143,80,2,0,0,5,33,50000,2,10.211,2,1,11550,3638,8067,0,2,1,,,
1144,80,1,0,0,5,33,50000,2,1.156,2,1,11550,3638,8067,0,2,1,,,
1145,80,1,0,0,5,33,50000,2,1.85,2,1,11550,3638,8067,0,2,1,,,
1146,80,2,0,3,6,55,30000,2,10.103,2,1,6550,2500,4209,0,2,1,,,
1147,80,1,0,3,6,55,50000,2,10.189,2,1,6550,2500,4209,0,2,1,,,
1148,80,2,0,3,4,21,100000,2,1.5,2,0,34675,8000,28314,0,2,1,,,
1149,80,1,0,3,4,21,50000,2,1.152,2,0,34675,8000,28314,0,2,1,,,
1150,80,1,0,2,4,46,30000,2,1.139,2,1,44379,44000,1220,0,2,1,,,
1151,80,2,0,2,4,46,60000,2,1.193,2,1,44379,44000,1220,0,2,1,,,
1152,80,1,0,3,4,1,50000,2,9.186,2,1,16035,10000,6395,0,2,1,,,
1153,80,1,0,3,4,1,30000,2,1.66,2,1,16035,10000,6395,0,2,1,,,
1154,80,1,0,3,4,1,30000,2,10.63,2,1,8505,994,7697,0,2,1,,,
1155,80,1,0,3,4,1,50000,2,1.197,2,1,8505,994,7697,0,2,1,,,
1156,80,1,0,3,5,21,30000,2,1.1,2,1,8710,7256,1617,0,2,1,,,
1157,80,2,0,3,5,21,10000,2,1.1,2,1,8710,7256,1617,0,2,1,,,
1158,80,1,0,3,3,21,50000,2,1.77,2,1,127340,5000,128097,0,2,1,,,
1159,80,1,0,3,3,21,60000,2,10.77,2,1,127340,5000,128097,0,2,1,,,
1160,80,1,0,0,3,21,70000,2,1.197,2,1,4075,1500,2693,0,2,1,,,
1161,80,2,0,0,3,21,60000,2,1.1,2,1,4075,1500,2693,0,2,1,,,
1162,80,2,0,2,4,1,80000,2,1.77,2,1,69175,41000,30446,0,2,1,,,
1163,80,1,0,2,4,1,50000,2,1.29,2,1,69175,41000,30446,0,2,1,,,
1164,80,1,0,3,4,1,200000,0,5.152,2,1,9515,2000,7584,0,2,1,,,
1165,80,1,0,3,4,1,200000,0,1.5,2,1,9515,2000,7584,0,2,1,,,
1166,80,1,0,0,4,39,70000,2,1.156,2,1,48400,0,50941,0,2,1,,,
1167,80,1,0,0,3,15,75000,2,1.152,2,0,23163,0,23505,0,2,1,,,
1168,80,2,0,0,3,15,70000,2,1.156,2,0,23163,0,23505,0,2,1,,,
1169,80,1,0,3,5,21,60000,2,11.63,2,1,11150,9000,2512,0,2,1,,,
1170,80,1,0,3,5,21,100000,2,1.77,2,1,11150,9000,2512,0,2,1,,,
1171,80,1,0,3,3,21,50000,2,1.2,2,1,24565,0,25618,0,2,1,,,
1172,80,2,0,3,3,21,100000,1,1.156,2,1,24565,0,25618,0,2,1,,,
1173,80,1,1,1,3,3,50000,2,1.152,2,1,38425,13000,26021,0,2,1,,,
1174,80,2,1,1,3,3,200000,0,1.5,2,1,38425,13000,26021,0,2,1,,,
1175,80,2,1,0,3,33,300000,0,5.152,3,0,34449,0,35911,0,2,1,,,
1176,80,1,1,0,3,33,300000,0,1.152,3,0,34449,0,35911,0,2,1,,,
1177,80,1,0,3,3,43,100000,0,10.77,2,1,228965,218500,27285,0,2,1,,,
1178,80,1,0,3,3,43,100000,0,1.152,2,1,228965,218500,27285,0,2,1,,,
1179,80,2,0,3,3,43,100000,0,1.77,2,1,228965,218500,27285,0,2,1,,,
1180,80,2,0,3,3,19,50000,2,10.63,2,1,14142,9500,5150,0,2,1,,,
1181,80,1,0,3,3,19,45000,2,10.63,2,1,14142,9500,5150,0,2,1,,,
1182,80,1,0,3,3,46,30000,2,10.54,2,1,16035,5000,11624,0,2,1,,,
1183,80,2,0,3,3,46,50000,2,10.54,2,1,16035,5000,11624,0,2,1,,,
1184,80,1,0,3,3,46,10000,2,10.63,2,1,3570,1500,2136,0,2,1,,,
1185,80,1,0,3,3,46,15000,2,1.152,2,1,3570,1500,2136,0,2,1,,,
1186,80,1,0,3,3,19,30000,2,9.186,2,1,13885,5500,8571,0,2,1,,,
1187,80,1,0,3,3,19,60000,2,1.156,2,1,13885,5500,8571,0,2,1,,,
1188,80,1,0,2,3,18,40000,2,1.156,2,1,22645,15000,8278,0,2,1,,,
1189,80,1,0,2,3,18,30000,2,9.186,2,1,22645,15000,8278,0,2,1,,,
1190,80,1,0,0,2,1,100000,2,1.16,2,1,21256,5000,16742,0,2,1,,,
1191,80,2,0,0,2,1,150000,0,1.195,2,1,21256,5000,16742,0,2,1,,,
1192,80,1,0,0,2,1,60000,2,9.186,2,1,21256,5000,16742,0,2,1,,,
1193,80,1,0,0,2,1,20000,2,1.207,2,1,12494,3000,9598,0,2,1,,,
1194,80,2,0,0,2,1,50000,2,1.5,2,1,12494,3000,9598,0,2,1,,,
1195,80,1,0,2,2,1,50000,2,1.1,2,1,10793,0,10954,0,2,1,,,
1196,80,2,0,0,4,1,500000,0,5.29,2,0,138600,104000,36785,0,2,1,,,
1197,80,1,0,0,4,1,400000,0,1.152,2,0,138600,104000,36785,0,2,1,,,
1198,80,1,0,3,3,58,50000,2,1.1,2,1,9895,0,10310,0,2,1,,,
1199,80,1,0,3,3,58,50000,2,11.63,2,1,9895,0,10310,0,2,1,,,
1200,80,1,0,2,3,39,100000,2,10.131,2,1,20175,5000,15794,0,2,1,,,
1201,80,1,0,2,3,39,100000,2,1.139,2,1,20175,5000,15794,0,2,1,,,
1202,80,2,0,1,3,1,400000,0,5.152,2,1,175100,125173,52018,0,2,1,,,
1203,80,1,0,1,3,1,400000,0,1.152,2,1,175100,125173,52018,0,2,1,,,
1204,80,1,0,0,3,60,100000,2,1.156,2,1,37550,26500,11572,0,2,1,,,
1205,80,2,0,0,3,10,300000,0,5.152,2,0,8361,6500,2011,0,2,1,,,
1206,80,1,0,0,3,10,100000,0,5.152,2,0,8361,6500,2011,0,2,1,,,
1207,80,1,0,3,4,1,100000,0,10.77,2,1,25600,0,26106,0,2,1,,,
1208,80,1,0,3,3,21,70000,2,1.5,2,1,6700,0,6805,0,2,1,,,
1209,80,2,0,2,3,10,30000,2,1.98,2,1,12751,3000,10215,0,2,1,,,
1210,80,1,0,2,3,10,25000,2,1.29,2,1,12751,3000,10215,0,2,1,,,
1211,80,3,0,3,3,5,100000,2,1.5,2,1,20845,1750,19728,0,2,1,,,
1212,80,1,0,3,3,5,70000,2,1.77,2,1,20845,1750,19728,0,2,1,,,
1213,80,2,0,3,3,5,100000,2,1.1,2,1,20845,1750,19728,0,2,1,,,
1214,80,2,0,0,4,46,100000,0,1.22,2,1,25590,6000,20489,0,2,1,,,
1215,80,1,0,0,4,46,70000,2,1.139,2,1,25590,6000,20489,0,2,1,,,
1216,80,2,0,0,4,29,60000,2,1.152,2,1,98816,94000,6935,0,2,1,,,
1217,80,1,0,0,4,29,50000,2,1.139,2,1,98816,94000,6935,0,2,1,,,
1218,80,1,0,2,3,26,20000,2,1.156,2,1,109235,60000,51902,0,2,1,,,
1219,80,1,0,2,3,40,100000,0,1.197,2,1,259365,185000,76330,0,2,1,,,
1220,80,2,0,3,3,21,50000,2,1.21,2,1,33465,19000,15315,0,2,1,,,
1221,80,1,0,3,3,21,50000,2,1.21,2,1,33465,19000,15315,0,2,1,,,
1222,80,1,0,3,3,21,40000,2,1.1,2,1,1815,0,1858,0,2,1,,,
1223,80,2,0,3,3,1,100000,2,1.1,2,1,5660,0,5801,0,2,1,,,
1224,80,1,0,3,3,1,50000,2,10.33,2,1,5660,0,5801,0,2,1,,,
1225,80,1,0,3,3,1,80000,2,1.5,2,1,5660,0,5801,0,2,1,,,
1226,80,1,1,3,3,1,200000,0,5.152,3,0,27865,0,28943,0,2,1,,,
1227,80,1,0,3,3,1,30000,2,1.152,2,1,6325,0,6497,0,2,1,,,
1228,80,1,0,1,3,46,30000,2,9.88,2,1,19725,0,20357,0,2,1,,,
1229,80,1,0,1,3,46,20000,2,10.111,2,1,19725,0,20357,0,2,1,,,
1230,80,2,0,0,3,60,50000,2,1.29,2,1,17808,14000,3943,0,2,1,,,
1231,80,1,0,0,3,60,50000,2,1.64,2,1,17808,14000,3943,0,2,1,,,
1232,80,1,0,0,3,1,30000,2,9.88,2,1,4255,2700,1658,0,2,1,,,
1233,80,1,0,0,3,1,20000,2,1.5,2,1,4255,2700,1658,0,2,1,,,
1234,80,1,0,0,3,1,200000,0,1.152,2,1,24879,16016,9381,0,2,1,,,
1235,80,2,0,0,3,1,11246,0,1.224,2,1,24879,16016,9381,0,2,1,,,
1236,80,1,0,0,3,1,200000,0,5.152,2,1,24879,16016,9381,0,2,1,,,
1237,80,1,0,3,3,19,50000,0,10.63,2,1,6890,3530,3491,0,2,1,,,
1238,80,1,0,3,3,19,70000,0,5.152,2,1,6890,3530,3491,0,2,1,,,
1239,80,1,0,3,3,21,50000,2,10.158,2,1,122005,0,125434,0,2,1,,,
1240,80,1,0,3,3,21,70000,2,1.197,2,1,122005,0,125434,0,2,1,,,
1241,80,1,0,3,3,21,40000,2,10.158,2,1,8860,1000,8130,0,2,1,,,
1242,80,1,0,3,3,21,80000,2,1.5,2,1,8860,1000,8130,0,2,1,,,
1243,80,2,0,0,3,60,200000,0,5.152,2,0,5965,0,6039,0,2,1,,,
1244,80,1,0,0,3,60,200000,0,5.152,2,0,5965,0,6039,0,2,1,,,
1245,80,2,0,3,3,21,50000,2,1.1,2,1,9715,0,10058,0,2,1,,,
1246,80,3,0,3,3,21,60000,2,1.197,2,1,9715,0,10058,0,2,1,,,
1247,80,1,0,3,3,21,30000,2,1.1,2,1,9715,0,10058,0,2,1,,,
1248,80,1,0,3,3,21,50000,2,1.152,2,1,9155,4000,5423,0,2,1,,,
1249,80,2,0,3,3,21,50000,2,1.5,2,1,9155,4000,5423,0,2,1,,,
1250,80,2,0,3,3,39,60000,2,1.29,2,1,7855,2800,5205,0,2,1,,,
1251,80,1,0,3,3,39,40000,2,1.64,2,1,7855,2800,5205,0,2,1,,,
1252,80,2,0,0,3,46,100000,2,1.139,2,1,7465,5000,2669,0,2,1,,,
1253,80,1,0,0,3,46,100000,2,1.133,2,1,7465,5000,2669,0,2,1,,,
1254,80,2,0,0,3,62,80000,2,1.77,2,1,16930,0,17405,0,2,1,,,
1255,80,1,0,0,3,62,50000,2,1.77,2,1,16930,0,17405,0,2,1,,,
1256,80,2,0,0,4,21,150000,2,1.141,2,0,28150,0,29112,0,2,1,,,
1257,80,1,0,0,4,21,80000,2,1.152,2,0,28150,0,29112,0,2,1,,,
1258,80,1,0,0,3,1,300000,0,5.152,2,1,15705,0,16319,0,2,1,,,
1259,80,1,0,0,3,1,200000,0,5.152,2,1,15705,0,16319,0,2,1,,,
1260,80,1,0,3,3,58,70000,2,1.152,2,0,37105,8000,30210,0,2,1,,,
1261,80,2,0,3,3,58,200000,0,1.152,2,0,37105,8000,30210,0,2,1,,,
1262,80,1,0,0,3,60,30000,2,1.5,2,1,11865,8000,4069,0,2,1,,,
1263,80,2,0,0,3,60,50000,2,1.1,2,1,11865,8000,4069,0,2,1,,,
1264,80,1,0,2,3,32,50000,2,9.186,2,1,17165,7900,9683,0,2,1,,,
1265,80,1,0,2,3,32,100000,0,5.152,2,1,17165,7900,9683,0,2,1,,,
1266,80,1,0,3,3,19,50000,2,10.33,2,1,11565,3000,8743,0,2,1,,,
1267,80,1,0,3,3,19,80000,2,1.139,2,1,11565,3000,8743,0,2,1,,,
1268,80,2,0,3,3,19,100000,2,10.33,2,1,12315,0,12645,0,2,1,,,
1269,80,1,0,3,3,19,100000,2,10.27,2,1,12315,0,12645,0,2,1,,,
1270,80,1,0,3,3,18,30000,2,1.1,2,1,13000,2000,11164,0,2,1,,,
1271,80,1,0,3,3,18,60000,2,10.33,2,1,13000,2000,11164,0,2,1,,,
1272,80,2,0,3,3,18,70000,2,1.197,2,1,13000,2000,11164,0,2,1,,,
1273,80,1,0,0,3,10,100000,0,1.156,2,1,45765,0,46723,0,2,1,,,
1274,80,2,0,3,3,1,50000,2,10.63,2,1,13775,5000,9248,0,2,1,,,
1275,80,1,0,3,3,1,30000,2,10.63,2,1,13775,5000,9248,0,2,1,,,
1276,80,2,0,3,3,62,60000,2,10.31,2,1,17585,6000,12051,0,2,1,,,
1277,80,1,0,3,3,62,40000,2,10.33,2,1,17585,6000,12051,0,2,1,,,
1278,80,1,0,3,5,60,20000,2,10.124,2,1,11415,2500,9116,0,2,1,,,
1279,80,1,0,3,5,60,20000,2,9.89,2,1,11415,2500,9116,0,2,1,,,
1280,80,2,0,2,7,55,60000,2,1.5,2,0,11145,7000,4370,0,2,1,,,
